,CX,CY,IMS_SWISSCOORDINATE_X,IMS_SWISSCOORDINATE_Y,GUILD,CNHA,BIOIDX,BIOIDX_TX,BIOIDX_TXG,iflor
110,491050,118550,491050,118550,12,49101185,6.0,6.200273306556069,6.200273306556069,0.2
111,491050,118950,491050,118950,12,49101189,6.0,6.200273306556069,6.200273306556069,0.2
112,491050,119750,491050,119750,12,49101197,18.0,18.600819919668204,18.600819919668204,0.6000000000000001
115,491050,120450,491050,120450,12,49101204,6.0,6.181242592603569,6.181242592603569,0.2
116,491150,118950,491150,118950,12,49111189,6.0,6.200273306556069,6.200273306556069,0.2
117,491150,119850,491150,119850,12,49111198,6.0,6.200273306556069,6.200273306556069,0.2
118,491150,120050,491150,120050,12,49111200,6.0,6.181242592603569,6.181242592603569,0.2
119,491250,118250,491250,118250,12,49121182,6.0,6.200273306556069,6.200273306556069,0.2
120,491250,118950,491250,118950,12,49121189,6.0,6.200273306556069,6.200273306556069,0.2
121,491250,119250,491250,119250,12,49121192,6.0,6.200273306556069,6.200273306556069,0.2
122,491250,119950,491250,119950,12,49121199,6.0,6.200273306556069,6.200273306556069,0.2
123,491250,120350,491250,120350,12,49121203,18.0,18.54372777781071,18.54372777781071,0.6000000000000001
126,491350,115850,491350,115850,12,49131158,6.0,6.200273306556069,6.200273306556069,0.2
127,491350,119750,491350,119750,12,49131197,6.0,6.200273306556069,6.200273306556069,0.2
128,491350,119950,491350,119950,12,49131199,6.0,6.200273306556069,6.200273306556069,0.2
129,491350,120450,491350,120450,12,49131204,6.0,6.181242592603569,6.181242592603569,0.2
130,491450,118050,491450,118050,12,49141180,6.0,6.200273306556069,6.200273306556069,0.2
131,491450,119250,491450,119250,12,49141192,6.0,6.200273306556069,6.200273306556069,0.2
132,491450,120150,491450,120150,12,49141201,6.0,6.200273306556069,6.200273306556069,0.2
133,491550,110450,491550,110450,12,49151104,6.0,6.227133587615686,6.227133587615686,0.2
134,491550,116250,491550,116250,12,49151162,6.0,6.200273306556069,6.200273306556069,0.2
135,491550,119150,491550,119150,12,49151191,6.0,6.200273306556069,6.200273306556069,0.2
136,491550,119550,491550,119550,12,49151195,12.0,12.400546613112137,12.400546613112137,0.4
138,491550,120350,491550,120350,12,49151203,6.0,6.200273306556069,6.200273306556069,0.2
139,491650,112750,491650,112750,12,49161127,6.0,6.200273306556069,6.200273306556069,0.2
140,491650,119650,491650,119650,12,49161196,6.0,6.200273306556069,6.200273306556069,0.2
141,491650,120150,491650,120150,12,49161201,6.0,6.200273306556069,6.200273306556069,0.2
142,491750,119750,491750,119750,12,49171197,6.0,6.200273306556069,6.200273306556069,0.2
143,491750,120250,491750,120250,12,49171202,6.0,6.200273306556069,6.200273306556069,0.2
144,491750,120650,491750,120650,12,49171206,6.0,6.200273306556069,6.200273306556069,0.2
145,491850,119750,491850,119750,12,49181197,6.0,6.200273306556069,6.200273306556069,0.2
146,491850,120350,491850,120350,12,49181203,6.0,6.200273306556069,6.200273306556069,0.2
147,491850,121050,491850,121050,12,49181210,6.0,6.181242592603569,6.181242592603569,0.2
148,491950,114150,491950,114150,12,49191141,6.0,6.200273306556069,6.200273306556069,0.2
149,491950,117550,491950,117550,12,49191175,6.0,6.200273306556069,6.200273306556069,0.2
150,492050,117550,492062,117543,12,49201175,14.0,14.400546613112137,7.200273306556069,1.2
152,492050,120250,492050,120250,12,49201202,12.0,12.400546613112137,12.400546613112137,0.4
154,492050,120950,492050,120950,12,49201209,6.0,6.200273306556069,6.200273306556069,0.2
155,492150,112250,492150,112250,12,49211122,6.0,6.200273306556069,6.200273306556069,0.2
156,492150,117550,492150,117550,12,49211175,6.0,6.200273306556069,6.200273306556069,0.2
157,492150,121050,492150,121050,12,49211210,6.0,6.200273306556069,6.200273306556069,0.2
158,492250,120250,492250,120250,12,49221202,6.0,6.200273306556069,6.200273306556069,0.2
159,492250,121050,492250,121050,12,49221210,6.0,6.200273306556069,6.200273306556069,0.2
160,492350,111550,492350,111550,12,49231115,6.0,6.200273306556069,6.200273306556069,0.2
162,492350,120350,492350,120350,12,49231203,6.0,6.200273306556069,6.200273306556069,0.2
163,492450,111650,492450,111650,12,49241116,6.0,6.200273306556069,6.200273306556069,0.2
165,492450,120050,492450,120050,12,49241200,12.0,12.400546613112137,12.400546613112137,0.4
167,492450,120950,492450,120950,12,49241209,6.0,6.200273306556069,6.200273306556069,0.2
168,492550,111650,492550,111650,12,49251116,6.0,6.200273306556069,6.200273306556069,0.2
169,492550,120250,492550,120250,12,49251202,6.0,6.200273306556069,6.200273306556069,0.2
170,492650,117850,492650,117850,12,49261178,12.0,12.400546613112137,12.400546613112137,0.4
172,492650,120250,492650,120250,12,49261202,6.0,6.200273306556069,6.200273306556069,0.2
173,492750,117850,492750,117850,12,49271178,12.0,12.400546613112137,12.400546613112137,0.4
175,492950,112150,492950,112150,12,49291121,6.0,6.239447983350489,6.239447983350489,0.2
176,493050,117950,493050,117950,12,49301179,6.0,6.200273306556069,6.200273306556069,0.2
177,493250,112850,493250,112850,12,49321128,6.0,6.239447983350489,6.239447983350489,0.2
178,493450,113250,493469,113203,12,49341132,11.0,11.478895966700978,11.478895966700978,1.2
180,493450,113550,493450,113550,12,49341135,6.0,6.239447983350489,6.239447983350489,0.2
181,493450,113650,493450,113650,12,49341136,6.0,6.200273306556069,6.200273306556069,0.2
182,493550,112950,493550,112950,12,49351129,6.0,6.239447983350489,6.239447983350489,0.2
184,493550,117750,493550,117750,12,49351177,6.0,6.200273306556069,6.200273306556069,0.2
185,493650,112950,493650,112950,12,49361129,6.0,6.239447983350489,6.239447983350489,0.2
186,493650,113950,493650,113950,12,49361139,12.0,12.400546613112137,12.400546613112137,0.4
188,493650,117650,493650,117650,12,49361176,6.0,6.200273306556069,6.200273306556069,0.2
189,493750,114050,493750,114050,12,49371140,12.0,12.400546613112137,12.400546613112137,0.4
191,493750,121750,493750,121750,12,49371217,6.0,6.200273306556069,6.200273306556069,0.2
192,493850,114050,493850,114050,12,49381140,6.0,6.200273306556069,6.200273306556069,0.2
193,493950,114050,493950,114050,12,49391140,6.0,6.200273306556069,6.200273306556069,0.2
194,494050,114150,494050,114150,12,49401141,6.0,6.200273306556069,6.200273306556069,0.2
195,494150,114050,494150,114050,12,49411140,12.0,12.400546613112137,12.400546613112137,0.4
197,494250,114150,494250,114150,12,49421141,12.0,12.400546613112137,12.400546613112137,0.4
200,494550,114050,494535,114050,12,49451140,17.0,17.600819919668204,8.800409959834102,0.6000000000000001
203,494650,114050,494650,114050,12,49461140,6.0,6.239447983350489,6.239447983350489,0.2
204,494650,115050,494650,115050,12,49461150,6.0,6.200273306556069,6.200273306556069,0.2
207,494950,113650,494950,113650,12,49491136,6.0,6.239447983350489,6.239447983350489,0.2
208,494950,113750,494950,113750,12,49491137,6.0,6.239447983350489,6.239447983350489,0.2
209,494950,114050,494950,114050,12,49491140,6.0,6.239447983350489,6.239447983350489,0.2
210,495050,113650,495050,113650,12,49501136,6.0,6.239447983350489,6.239447983350489,0.2
211,495050,114150,495050,114150,12,49501141,12.0,12.478895966700978,12.478895966700978,0.4
213,495150,113650,495150,113650,12,49511136,6.0,6.239447983350489,6.239447983350489,0.2
214,495150,113750,495150,113750,12,49511137,6.0,6.239447983350489,6.239447983350489,0.2
215,495150,113850,495150,113850,12,49511138,6.0,6.239447983350489,6.239447983350489,0.2
216,495150,113950,495150,113950,12,49511139,6.0,6.239447983350489,6.239447983350489,0.2
217,495250,113750,495250,113750,12,49521137,6.0,6.239447983350489,6.239447983350489,0.2
218,495250,113850,495250,113850,12,49521138,6.0,6.239447983350489,6.239447983350489,0.2
219,495350,113850,495350,113850,12,49531138,6.0,6.239447983350489,6.239447983350489,0.2
220,495450,114550,495489,114533,12,49541145,8.0,8.23944798335049,8.23944798335049,1.0
221,497350,111350,497350,111350,12,49731113,6.0,6.239447983350489,6.239447983350489,0.2
222,497750,125850,497795,125884,12,49771258,8.0,8.242602483767165,8.242602483767165,1.0
223,498050,111150,498050,111150,12,49801111,6.0,6.239447983350489,6.239447983350489,0.2
224,498150,111150,498150,111150,12,49811111,6.0,6.239447983350489,6.239447983350489,0.2
225,502450,132350,502450,132350,12,50241323,6.0,6.196701315168756,6.196701315168756,0.2
226,503350,113550,503312,113551,12,50331135,8.0,8.419806243272335,8.419806243272335,1.0
227,504050,138550,504050,138550,12,50401385,6.0,6.196701315168756,6.196701315168756,0.2
229,504450,133950,504471,133920,12,50441339,8.0,8.196701315168756,8.196701315168756,1.0
230,504550,138350,504550,138350,12,50451383,6.0,6.196701315168756,6.196701315168756,0.2
231,504750,134050,504750,134050,12,50471340,6.0,6.196701315168756,6.196701315168756,0.2
232,504850,138450,504850,138450,12,50481384,6.0,6.196701315168756,6.196701315168756,0.2
233,505250,134550,505250,134550,12,50521345,6.0,6.196701315168756,6.196701315168756,0.2
234,505850,138850,505850,138850,12,50581388,6.0,6.196701315168756,6.196701315168756,0.2
235,506250,121350,506250,121350,12,50621213,6.0,6.220203322350434,6.220203322350434,0.2
236,506350,121150,506350,121150,12,50631211,6.0,6.220203322350434,6.220203322350434,0.2
237,506450,120150,506450,120150,12,50641201,6.0,6.220203322350434,6.220203322350434,0.2
238,506550,139650,506550,139650,12,50651396,6.0,6.196701315168756,6.196701315168756,0.2
240,506750,142750,506750,142750,12,50671427,6.0,6.218266895856867,6.218266895856867,0.2
241,506850,142750,506850,142750,12,50681427,12.0,12.436533791713734,12.436533791713734,0.4
243,506850,142850,506850,142850,12,50681428,6.0,6.244329699775685,6.244329699775685,0.2
244,507050,138950,507050,138950,12,50701389,6.0,6.196701315168756,6.196701315168756,0.2
245,507050,142550,507050,142550,12,50701425,6.0,6.244329699775685,6.244329699775685,0.2
246,507350,140250,507350,140250,12,50731402,6.0,6.196701315168756,6.196701315168756,0.2
247,507450,142050,507450,142050,12,50741420,6.0,6.244329699775685,6.244329699775685,0.2
248,507550,141750,507550,141750,12,50751417,6.0,6.244329699775685,6.244329699775685,0.2
249,507550,141850,507550,141850,12,50751418,6.0,6.244329699775685,6.244329699775685,0.2
250,507750,141950,507750,141950,12,50771419,12.0,12.48865939955137,12.48865939955137,0.4
252,507850,142250,507850,142250,12,50781422,6.0,6.244329699775685,6.244329699775685,0.2
253,508050,142150,508050,142150,12,50801421,18.0,18.732989099327057,18.732989099327057,0.6000000000000001
256,508250,143250,508250,143250,12,50821432,6.0,6.244329699775685,6.244329699775685,0.2
257,508350,141750,508350,141750,12,50831417,6.0,6.244329699775685,6.244329699775685,0.2
258,508350,143350,508350,143350,12,50831433,18.0,18.732989099327057,18.732989099327057,0.6000000000000001
261,508350,143750,508350,143750,12,50831437,12.0,12.46570278660612,12.46570278660612,0.4
263,508450,142150,508450,142150,12,50841421,12.0,12.48865939955137,12.48865939955137,0.4
265,508450,143450,508450,143450,12,50841434,6.0,6.244329699775685,6.244329699775685,0.2
266,508550,143050,508550,143050,12,50851430,6.0,6.244329699775685,6.244329699775685,0.2
267,508550,143750,508550,143750,12,50851437,12.0,12.46570278660612,12.46570278660612,0.4
269,508650,143150,508650,143150,12,50861431,6.0,6.244329699775685,6.244329699775685,0.2
271,508750,143550,508750,143550,12,50871435,6.0,6.23285139330306,6.23285139330306,0.2
272,509050,144250,509050,144250,12,50901442,12.0,12.46570278660612,12.46570278660612,0.4
274,509250,143950,509250,143950,12,50921439,18.0,18.69855417990918,18.69855417990918,0.6000000000000001
277,509350,143950,509350,143950,12,50931439,6.0,6.23285139330306,6.23285139330306,0.2
278,509350,144250,509350,144250,12,50931442,18.0,18.69855417990918,18.69855417990918,0.6000000000000001
281,509450,143950,509450,143950,12,50941439,6.0,6.23285139330306,6.23285139330306,0.2
282,509450,144450,509450,144450,12,50941444,6.0,6.23285139330306,6.23285139330306,0.2
283,509550,144050,509550,144050,12,50951440,6.0,6.23285139330306,6.23285139330306,0.2
284,509650,143750,509650,143750,12,50961437,6.0,6.23285139330306,6.23285139330306,0.2
285,509850,144150,509850,144150,12,50981441,6.0,6.23285139330306,6.23285139330306,0.2
286,510050,144350,510050,144350,12,51001443,6.0,6.23285139330306,6.23285139330306,0.2
287,510250,144150,510250,144150,12,51021441,6.0,6.23285139330306,6.23285139330306,0.2
288,510350,144250,510350,144250,12,51031442,6.0,6.23285139330306,6.23285139330306,0.2
289,510350,144750,510350,144750,12,51031447,6.0,6.23285139330306,6.23285139330306,0.2
290,510450,144250,510450,144250,12,51041442,12.0,12.46570278660612,12.46570278660612,0.4
292,510850,144250,510850,144250,12,51081442,6.0,6.23285139330306,6.23285139330306,0.2
293,510850,145050,510850,145050,12,51081450,18.0,18.69855417990918,18.69855417990918,0.6000000000000001
296,510950,145150,510950,145150,12,51091451,12.0,12.46570278660612,12.46570278660612,0.4
298,511250,144650,511250,144650,12,51121446,6.0,6.23285139330306,6.23285139330306,0.2
299,511250,145350,511250,145350,12,51121453,12.0,12.46570278660612,12.46570278660612,0.4
301,511550,145450,511550,145450,12,51151454,12.0,12.46570278660612,12.46570278660612,0.4
303,511750,145250,511750,145250,12,51171452,6.0,6.23285139330306,6.23285139330306,0.2
304,511750,145750,511750,145750,12,51171457,18.0,18.69855417990918,18.69855417990918,0.6000000000000001
307,511850,145150,511850,145150,12,51181451,6.0,6.23285139330306,6.23285139330306,0.2
308,511850,145850,511850,145850,12,51181458,18.0,18.69855417990918,18.69855417990918,0.6000000000000001
311,512150,146150,512150,146150,12,51211461,6.0,6.23285139330306,6.23285139330306,0.2
312,512250,146250,512250,146250,12,51221462,6.0,6.23285139330306,6.23285139330306,0.2
313,512350,146150,512350,146150,12,51231461,6.0,6.23285139330306,6.23285139330306,0.2
314,512450,146050,512450,146050,12,51241460,6.0,6.23285139330306,6.23285139330306,0.2
315,513250,144050,513250,144050,12,51321440,6.0,6.23285139330306,6.23285139330306,0.2
316,513250,146450,513250,146450,12,51321464,6.0,6.23285139330306,6.23285139330306,0.2
317,513450,147050,513450,147050,12,51341470,12.0,12.46570278660612,12.46570278660612,0.4
319,513550,146650,513550,146650,12,51351466,6.0,6.23285139330306,6.23285139330306,0.2
320,513550,147050,513550,147050,12,51351470,6.0,6.23285139330306,6.23285139330306,0.2
321,513850,146650,513850,146650,12,51381466,6.0,6.23285139330306,6.23285139330306,0.2
322,513950,146150,513950,146150,12,51391461,6.0,6.23285139330306,6.23285139330306,0.2
323,513950,146750,513950,146750,12,51391467,12.0,12.46570278660612,12.46570278660612,0.4
325,514250,146550,514250,146550,12,51421465,6.0,6.23285139330306,6.23285139330306,0.2
326,514250,147350,514250,147350,12,51421473,6.0,6.23285139330306,6.23285139330306,0.2
327,514450,146950,514450,146950,12,51441469,6.0,6.23285139330306,6.23285139330306,0.2
328,514550,147050,514550,147050,12,51451470,6.0,6.23285139330306,6.23285139330306,0.2
329,514650,147050,514650,147050,12,51461470,6.0,6.23285139330306,6.23285139330306,0.2
330,514650,147150,514650,147150,12,51461471,6.0,6.23285139330306,6.23285139330306,0.2
331,514650,147450,514650,147450,12,51461474,18.0,18.69855417990918,18.69855417990918,0.6000000000000001
334,514950,147150,514950,147150,12,51491471,12.0,12.46570278660612,12.46570278660612,0.4
336,515050,147450,515050,147450,12,51501474,12.0,12.46570278660612,12.46570278660612,0.4
338,515150,146450,515150,146450,12,51511464,6.0,6.23285139330306,6.23285139330306,0.2
339,515150,146950,515150,146950,12,51511469,6.0,6.23285139330306,6.23285139330306,0.2
340,515250,146750,515250,146750,12,51521467,6.0,6.23285139330306,6.23285139330306,0.2
341,515250,147050,515250,147050,12,51521470,6.0,6.23285139330306,6.23285139330306,0.2
342,515350,147750,515350,147750,12,51531477,12.0,12.46570278660612,12.46570278660612,0.4
344,515450,146850,515450,146850,12,51541468,6.0,6.23285139330306,6.23285139330306,0.2
345,515550,147150,515550,147150,12,51551471,6.0,6.23285139330306,6.23285139330306,0.2
346,515650,147850,515650,147850,12,51561478,6.0,6.23285139330306,6.23285139330306,0.2
347,515750,147850,515750,147850,12,51571478,6.0,6.23285139330306,6.23285139330306,0.2
348,515850,147850,515850,147850,12,51581478,18.0,18.69855417990918,18.69855417990918,0.6000000000000001
351,515950,147850,515950,147850,12,51591478,6.0,6.23285139330306,6.23285139330306,0.2
352,516150,147150,516150,147150,12,51611471,6.0,6.23285139330306,6.23285139330306,0.2
353,516150,147850,516150,147850,12,51611478,18.0,18.69855417990918,18.69855417990918,0.6000000000000001
356,516250,148050,516250,148050,12,51621480,6.0,6.23285139330306,6.23285139330306,0.2
357,516350,148150,516350,148150,12,51631481,6.0,6.23285139330306,6.23285139330306,0.2
358,516450,146550,516450,146550,12,51641465,6.0,6.23285139330306,6.23285139330306,0.2
359,516450,147550,516450,147550,12,51641475,6.0,6.23285139330306,6.23285139330306,0.2
360,516550,147250,516550,147250,12,51651472,6.0,6.23285139330306,6.23285139330306,0.2
361,516850,148150,516850,148150,12,51681481,12.0,12.46570278660612,12.46570278660612,0.4
363,516950,147550,516950,147550,12,51691475,6.0,6.23285139330306,6.23285139330306,0.2
364,516950,147950,516950,147950,12,51691479,6.0,6.23285139330306,6.23285139330306,0.2
365,517050,148150,517050,148150,12,51701481,6.0,6.23285139330306,6.23285139330306,0.2
366,517250,148150,517250,148150,12,51721481,6.0,6.23285139330306,6.23285139330306,0.2
367,517350,148250,517350,148250,12,51731482,6.0,6.23285139330306,6.23285139330306,0.2
368,517750,146850,517750,146850,12,51771468,6.0,6.23285139330306,6.23285139330306,0.2
369,517750,148950,517750,148950,12,51771489,6.0,6.23285139330306,6.23285139330306,0.2
370,517850,148450,517850,148450,12,51781484,12.0,12.46570278660612,12.46570278660612,0.4
372,517850,148950,517850,148950,12,51781489,6.0,6.23285139330306,6.23285139330306,0.2
373,517950,148450,517950,148450,12,51791484,6.0,6.23285139330306,6.23285139330306,0.2
374,518050,148450,518050,148450,12,51801484,6.0,6.23285139330306,6.23285139330306,0.2
375,518150,146650,518150,146650,12,51811466,12.0,12.46570278660612,12.46570278660612,0.4
377,518150,148450,518150,148450,12,51811484,12.0,12.46570278660612,12.46570278660612,0.4
379,518150,148750,518150,148750,12,51811487,12.0,12.46570278660612,12.46570278660612,0.4
381,518250,148150,518250,148150,12,51821481,12.0,12.46570278660612,12.46570278660612,0.4
383,518250,148750,518250,148750,12,51821487,12.0,12.46570278660612,12.46570278660612,0.4
385,518250,149050,518250,149050,12,51821490,6.0,6.23285139330306,6.23285139330306,0.2
386,518350,148350,518350,148350,12,51831483,6.0,6.23285139330306,6.23285139330306,0.2
387,518350,148450,518350,148450,12,51831484,6.0,6.23285139330306,6.23285139330306,0.2
388,518450,148050,518450,148050,12,51841480,6.0,6.23285139330306,6.23285139330306,0.2
389,518450,148650,518450,148650,12,51841486,6.0,6.23285139330306,6.23285139330306,0.2
390,518550,148450,518550,148450,12,51851484,6.0,6.23285139330306,6.23285139330306,0.2
391,518550,148950,518550,148950,12,51851489,6.0,6.23285139330306,6.23285139330306,0.2
392,518650,146850,518650,146850,12,51861468,6.0,6.23285139330306,6.23285139330306,0.2
393,518650,148450,518650,148450,12,51861484,6.0,6.23285139330306,6.23285139330306,0.2
394,518650,148650,518650,148650,12,51861486,12.0,12.46570278660612,12.46570278660612,0.4
396,518850,146750,518850,146750,12,51881467,6.0,6.23285139330306,6.23285139330306,0.2
397,518850,148850,518850,148850,12,51881488,6.0,6.23285139330306,6.23285139330306,0.2
398,518850,149450,518850,149450,12,51881494,6.0,6.23285139330306,6.23285139330306,0.2
